"","school","conf","div","season"
"12726","Ohio State","Big Ten","Leaders",2013
"12727","Washington","Pac-12","North",2013
"12728","Clemson","ACC","Atlantic",2013
"12729","Michigan State","Big Ten","Legends",2013
"12730","Louisiana State","SEC","West",2013
"12731","Wisconsin","Big Ten","Leaders",2013
"12732","Southern California","Pac-12","South",2013
"12733","Texas A&M","SEC","West",2013
"12734","Oklahoma","Big 12",NA,2013
"12735","Georgia","SEC","East",2013
"12736","Arizona","Pac-12","South",2013
"12737","Mississippi","SEC","West",2013
"12738","Brigham Young","Ind",NA,2013
"12739","Kansas State","Big 12",NA,2013
"12740","Louisville","American",NA,2013
"12741","Notre Dame","Ind",NA,2013
"12742","Central Florida","American",NA,2013
"12743","Oregon State","Pac-12","North",2013
"12744","Vanderbilt","SEC","East",2013
"12745","Duke","ACC","Coastal",2013
"12746","Mississippi State","SEC","West",2013
"12747","Texas","Big 12",NA,2013
"12748","Iowa","Big Ten","Legends",2013
"12749","Georgia Tech","ACC","Coastal",2013
"12750","Utah","Pac-12","South",2013
"12751","Utah State","MWC","Mountain",2013
"12752","Miami (FL)","ACC","Coastal",2013
"12753","Virginia Tech","ACC","Coastal",2013
"12754","North Carolina","ACC","Coastal",2013
"12755","Michigan","Big Ten","Legends",2013
"12756","Texas Tech","Big 12",NA,2013
"12757","Minnesota","Big Ten","Legends",2013
"12758","Nebraska","Big Ten","Legends",2013
"12759","Washington State","Pac-12","North",2013
"12760","Fresno State","MWC","West",2013
"12761","Houston","American",NA,2013
"12762","Bowling Green","MAC","East",2013
"12763","Florida","SEC","East",2013
"12764","Indiana","Big Ten","Leaders",2013
"12765","East Carolina","CUSA","East",2013
"12766","Tennessee","SEC","East",2013
"12767","Navy","Ind",NA,2013
"12768","Boise State","MWC","Mountain",2013
"12769","Pittsburgh","ACC","Coastal",2013
"12770","Northern Illinois","MAC","West",2013
"12771","Penn State","Big Ten","Leaders",2013
"12772","Marshall","CUSA","East",2013
"12773","North Texas","CUSA","West",2013
"12774","Syracuse","ACC","Atlantic",2013
"12775","Ball State","MAC","West",2013
"12776","Texas Christian","Big 12",NA,2013
"12777","Boston College","ACC","Atlantic",2013
"12778","Northwestern","Big Ten","Legends",2013
"12779","Maryland","ACC","Atlantic",2013
"12780","Cincinnati","American",NA,2013
"12781","Rice","CUSA","West",2013
"12782","Wake Forest","ACC","Atlantic",2013
"12783","Toledo","MAC","West",2013
"12784","Colorado State","MWC","Mountain",2013
"12785","Western Kentucky","Sun Belt",NA,2013
"12786","Arkansas","SEC","West",2013
"12787","Buffalo","MAC","East",2013
"12788","Arkansas State","Sun Belt",NA,2013
"12789","Colorado","Pac-12","South",2013
"12790","Louisiana","Sun Belt",NA,2013
"12791","South Alabama","Sun Belt",NA,2013
"12792","Texas-San Antonio","CUSA","West",2013
"12793","Tulane","CUSA","West",2013
"12794","San Jose State","MWC","West",2013
"12795","Kentucky","SEC","East",2013
"12796","Florida Atlantic","CUSA","East",2013
"12797","Iowa State","Big 12",NA,2013
"12798","Nevada","MWC","West",2013
"12799","Middle Tennessee State","CUSA","East",2013
"12800","West Virginia","Big 12",NA,2013
"12801","Illinois","Big Ten","Leaders",2013
"12802","Nevada-Las Vegas","MWC","West",2013
"12803","San Diego State","MWC","West",2013
"12804","Virginia","ACC","Coastal",2013
"12805","Troy","Sun Belt",NA,2013
"12806","North Carolina State","ACC","Atlantic",2013
"12807","Rutgers","American",NA,2013
"12808","Ohio","MAC","East",2013
"12809","Louisiana-Monroe","Sun Belt",NA,2013
"12810","Memphis","American",NA,2013
"12811","Southern Methodist","American",NA,2013
"12812","California","Pac-12","North",2013
"12813","Kansas","Big 12",NA,2013
"12814","Wyoming","MWC","Mountain",2013
"12815","Kent State","MAC","East",2013
"12816","Akron","MAC","East",2013
"12817","Temple","American",NA,2013
"12818","Texas State","Sun Belt",NA,2013
"12819","Hawaii","MWC","West",2013
"12820","Tulsa","CUSA","West",2013
"12821","Central Michigan","MAC","West",2013
"12822","Connecticut","American",NA,2013
"12823","Army","Ind",NA,2013
"12824","Purdue","Big Ten","Leaders",2013
"12825","South Florida","American",NA,2013
"12826","New Mexico","MWC","Mountain",2013
"12827","Air Force","MWC","Mountain",2013
"12828","Louisiana Tech","CUSA","West",2013
"12829","Alabama-Birmingham","CUSA","East",2013
"12830","Texas-El Paso","CUSA","West",2013
"12831","Western Michigan","MAC","West",2013
"12832","Idaho","Ind",NA,2013
"12833","New Mexico State","Ind",NA,2013
"12834","Georgia State","Sun Belt",NA,2013
"12835","Massachusetts","MAC","East",2013
"12836","Southern Mississippi","CUSA","East",2013
"12837","Eastern Michigan","MAC","West",2013
"12838","Miami (OH)","MAC","East",2013
"12839","Florida International","CUSA","East",2013
"12840","Oregon","Pac-12","North",2014
"12841","Ohio State","Big Ten","East",2014
"12842","Alabama","SEC","West",2014
"12843","Texas Christian","Big 12",NA,2014
"12844","Georgia","SEC","East",2014
"12845","Mississippi","SEC","West",2014
"12846","Michigan State","Big Ten","East",2014
"12847","Georgia Tech","ACC","Coastal",2014
"12848","Mississippi State","SEC","West",2014
"12849","Auburn","SEC","West",2014
"12850","Baylor","Big 12",NA,2014
"12851","Arkansas","SEC","West",2014
"12852","Florida State","ACC","Atlantic",2014
"12853","UCLA","Pac-12","South",2014
"12854","Southern California","Pac-12","South",2014
"12855","Arizona State","Pac-12","South",2014
"12856","Kansas State","Big 12",NA,2014
"12857","Wisconsin","Big Ten","West",2014
"12858","Marshall","CUSA","East",2014
"12859","Stanford","Pac-12","North",2014
"12860","Missouri","SEC","East",2014
"12861","Arizona","Pac-12","South",2014
"12862","Clemson","ACC","Atlantic",2014
"12863","Louisiana State","SEC","West",2014
"12864","Boise State","MWC","Mountain",2014
"12865","Louisville","ACC","Atlantic",2014
"12866","Nebraska","Big Ten","West",2014
"12867","Oklahoma","Big 12",NA,2014
"12868","Texas A&M","SEC","West",2014
"12869","Utah","Pac-12","South",2014
"12870","Notre Dame","Ind",NA,2014
"12871","Tennessee","SEC","East",2014
"12872","Florida","SEC","East",2014
"12873","West Virginia","Big 12",NA,2014
"12874","Miami (FL)","ACC","Coastal",2014
"12875","Memphis","American",NA,2014
"12876","Minnesota","Big Ten","West",2014
"12877","Virginia Tech","ACC","Coastal",2014
"12878","South Carolina","SEC","East",2014
"12879","Duke","ACC","Coastal",2014
"12880","Washington","Pac-12","North",2014
"12881","Boston College","ACC","Atlantic",2014
"12882","Colorado State","MWC","Mountain",2014
"12883","Louisiana Tech","CUSA","West",2014
"12884","Virginia","ACC","Coastal",2014
"12885","Brigham Young","Ind",NA,2014
"12886","North Carolina State","ACC","Atlantic",2014
"12887","Texas","Big 12",NA,2014
"12888","Utah State","MWC","Mountain",2014
"12889","Rutgers","Big Ten","East",2014
"12890","Pittsburgh","ACC","Coastal",2014
"12891","California","Pac-12","North",2014
"12892","Penn State","Big Ten","East",2014
"12893","Cincinnati","American",NA,2014
"12894","East Carolina","American",NA,2014
"12895","Air Force","MWC","Mountain",2014
"12896","Navy","Ind",NA,2014
"12897","Western Kentucky","CUSA","East",2014
"12898","Central Florida","American",NA,2014
"12899","Georgia Southern","Sun Belt",NA,2014
"12900","Michigan","Big Ten","East",2014
"12901","Maryland","Big Ten","East",2014
"12902","Kentucky","SEC","East",2014
"12903","Iowa","Big Ten","West",2014
"12904","Oklahoma State","Big 12",NA,2014
"12905","Houston","American",NA,2014
"12906","Northwestern","Big Ten","West",2014
"12907","North Carolina","ACC","Coastal",2014
"12908","Rice","CUSA","West",2014
"12909","Alabama-Birmingham","CUSA","East",2014
"12910","Nevada","MWC","West",2014
"12911","Northern Illinois","MAC","West",2014
"12912","Oregon State","Pac-12","North",2014
"12913","Washington State","Pac-12","North",2014
"12914","Louisiana","Sun Belt",NA,2014
"12915","Toledo","MAC","West",2014
"12916","Western Michigan","MAC","West",2014
"12917","San Diego State","MWC","West",2014
"12918","Temple","American",NA,2014
"12919","Illinois","Big Ten","West",2014
"12920","Texas-El Paso","CUSA","West",2014
"12921","Middle Tennessee State","CUSA","East",2014
"12922","Texas Tech","Big 12",NA,2014
"12923","Colorado","Pac-12","South",2014
"12924","Arkansas State","Sun Belt",NA,2014
"12925","Syracuse","ACC","Atlantic",2014
"12926","Indiana","Big Ten","East",2014
"12927","Fresno State","MWC","West",2014
"12928","Central Michigan","MAC","West",2014
"12929","Old Dominion","CUSA","East",2014
"12930","Purdue","Big Ten","West",2014
"12931","Texas State","Sun Belt",NA,2014
"12932","Appalachian State","Sun Belt",NA,2014
"12933","Bowling Green","MAC","East",2014
"12934","Wyoming","MWC","Mountain",2014
"12935","Kansas","Big 12",NA,2014
"12936","Florida International","CUSA","East",2014
"12937","Vanderbilt","SEC","East",2014
"12938","South Alabama","Sun Belt",NA,2014
"12939","Wake Forest","ACC","Atlantic",2014
"12940","New Mexico","MWC","Mountain",2014
"12941","Ball State","MAC","West",2014
"12942","Texas-San Antonio","CUSA","West",2014
"12943","Iowa State","Big 12",NA,2014
"12944","Hawaii","MWC","West",2014
"12945","Akron","MAC","East",2014
"12946","Buffalo","MAC","East",2014
"12947","San Jose State","MWC","West",2014
"12948","Florida Atlantic","CUSA","East",2014
"12949","Ohio","MAC","East",2014
"12950","Louisiana-Monroe","Sun Belt",NA,2014
"12951","South Florida","American",NA,2014
"12952","Southern Mississippi","CUSA","West",2014
"12953","Tulane","American",NA,2014
"12954","North Texas","CUSA","West",2014
"12955","Massachusetts","MAC","East",2014
"12956","Army","Ind",NA,2014
"12957","Kent State","MAC","East",2014
"12958","Miami (OH)","MAC","East",2014
"12959","Troy","Sun Belt",NA,2014
"12960","Tulsa","American",NA,2014
"12961","Connecticut","American",NA,2014
"12962","Nevada-Las Vegas","MWC","West",2014
"12963","Southern Methodist","American",NA,2014
"12964","New Mexico State","Sun Belt",NA,2014
"12965","Idaho","Sun Belt",NA,2014
"12966","Eastern Michigan","MAC","West",2014
"12967","Georgia State","Sun Belt",NA,2014
"12968","Alabama","SEC","West",2015
"12969","Ohio State","Big Ten","East",2015
"12970","Clemson","ACC","Atlantic",2015
"12971","Stanford","Pac-12","North",2015
"12972","Oklahoma","Big 12",NA,2015
"12973","Michigan","Big Ten","East",2015
"12974","Michigan State","Big Ten","East",2015
"12975","Louisiana State","SEC","West",2015
"12976","Mississippi","SEC","West",2015
"12977","Notre Dame","Ind",NA,2015
"12978","Tennessee","SEC","East",2015
"12979","Florida State","ACC","Atlantic",2015
"12980","Mississippi State","SEC","West",2015
"12981","Baylor","Big 12",NA,2015
"12982","Arkansas","SEC","West",2015
"12983","North Carolina","ACC","Coastal",2015
"12984","Houston","American","West",2015
"12985","Southern California","Pac-12","South",2015
"12986","Texas Christian","Big 12",NA,2015
"12987","Utah","Pac-12","South",2015
"12988","Navy","American","West",2015
"12989","Oregon","Pac-12","North",2015
"12990","Wisconsin","Big Ten","West",2015
"12991","Iowa","Big Ten","West",2015
"12992","Toledo","MAC","West",2015
"12993","Washington","Pac-12","North",2015
"12994","Florida","SEC","East",2015
"12995","Western Kentucky","CUSA","East",2015
"12996","California","Pac-12","North",2015
"12997","Texas A&M","SEC","West",2015
"12998","Georgia","SEC","East",2015
"12999","UCLA","Pac-12","South",2015
"13000","Oklahoma State","Big 12",NA,2015
"13001","Bowling Green","MAC","East",2015
"13002","West Virginia","Big 12",NA,2015
"13003","Brigham Young","Ind",NA,2015
"13004","Northwestern","Big Ten","West",2015
"13005","Auburn","SEC","West",2015
"13006","Louisville","ACC","Atlantic",2015
"13007","Nebraska","Big Ten","West",2015
"13008","Memphis","American","West",2015
"13009","Washington State","Pac-12","North",2015
"13010","Penn State","Big Ten","East",2015
"13011","Temple","American","East",2015
"13012","Pittsburgh","ACC","Coastal",2015
"13013","San Diego State","MWC","West",2015
"13014","Boise State","MWC","Mountain",2015
"13015","South Florida","American","East",2015
"13016","Miami (FL)","ACC","Coastal",2015
"13017","Georgia Southern","Sun Belt",NA,2015
"13018","North Carolina State","ACC","Atlantic",2015
"13019","Appalachian State","Sun Belt",NA,2015
"13020","Virginia Tech","ACC","Coastal",2015
"13021","Arizona State","Pac-12","South",2015
"13022","Western Michigan","MAC","West",2015
"13023","Texas Tech","Big 12",NA,2015
"13024","Duke","ACC","Coastal",2015
"13025","Minnesota","Big Ten","West",2015
"13026","Indiana","Big Ten","East",2015
"13027","Southern Mississippi","CUSA","West",2015
"13028","Marshall","CUSA","East",2015
"13029","Kansas State","Big 12",NA,2015
"13030","Louisiana Tech","CUSA","West",2015
"13031","Northern Illinois","MAC","West",2015
"13032","Georgia Tech","ACC","Coastal",2015
"13033","Arizona","Pac-12","South",2015
"13034","Cincinnati","American","East",2015
"13035","Illinois","Big Ten","West",2015
"13036","Texas","Big 12",NA,2015
"13037","Arkansas State","Sun Belt",NA,2015
"13038","Central Michigan","MAC","West",2015
"13039","Air Force","MWC","Mountain",2015
"13040","Missouri","SEC","East",2015
"13041","Akron","MAC","East",2015
"13042","Ohio","MAC","East",2015
"13043","Virginia","ACC","Coastal",2015
"13044","Utah State","MWC","Mountain",2015
"13045","East Carolina","American","East",2015
"13046","Syracuse","ACC","Atlantic",2015
"13047","Boston College","ACC","Atlantic",2015
"13048","Maryland","Big Ten","East",2015
"13049","Iowa State","Big 12",NA,2015
"13050","South Carolina","SEC","East",2015
"13051","Vanderbilt","SEC","East",2015
"13052","Middle Tennessee State","CUSA","East",2015
"13053","Connecticut","American","East",2015
"13054","Colorado","Pac-12","South",2015
"13055","Rutgers","Big Ten","East",2015
"13056","Wake Forest","ACC","Atlantic",2015
"13057","Kentucky","SEC","East",2015
"13058","Tulsa","American","West",2015
"13059","San Jose State","MWC","West",2015
"13060","Colorado State","MWC","Mountain",2015
"13061","Buffalo","MAC","East",2015
"13062","Purdue","Big Ten","West",2015
"13063","Nevada","MWC","West",2015
"13064","New Mexico","MWC","Mountain",2015
"13065","Troy","Sun Belt",NA,2015
"13066","Georgia State","Sun Belt",NA,2015
"13067","Oregon State","Pac-12","North",2015
"13068","Florida International","CUSA","East",2015
"13069","Nevada-Las Vegas","MWC","West",2015
"13070","Ball State","MAC","West",2015
"13071","Massachusetts","MAC","East",2015
"13072","Kent State","MAC","East",2015
"13073","South Alabama","Sun Belt",NA,2015
"13074","Florida Atlantic","CUSA","East",2015
"13075","Rice","CUSA","West",2015
"13076","Army","Ind",NA,2015
"13077","Miami (OH)","MAC","East",2015
"13078","Fresno State","MWC","West",2015
"13079","Southern Methodist","American","West",2015
"13080","Louisiana","Sun Belt",NA,2015
"13081","Idaho","Sun Belt",NA,2015
"13082","Tulane","American","West",2015
"13083","Texas State","Sun Belt",NA,2015
"13084","Texas-San Antonio","CUSA","West",2015
"13085","Hawaii","MWC","West",2015
"13086","Kansas","Big 12",NA,2015
"13087","Old Dominion","CUSA","East",2015
"13088","Texas-El Paso","CUSA","West",2015
"13089","New Mexico State","Sun Belt",NA,2015
"13090","Louisiana-Monroe","Sun Belt",NA,2015
"13091","Wyoming","MWC","Mountain",2015
"13092","Eastern Michigan","MAC","West",2015
"13093","Central Florida","American","East",2015
"13094","Charlotte","CUSA","East",2015
"13095","North Texas","CUSA","West",2015
"13096","Alabama","SEC","West",2016
"13097","Clemson","ACC","Atlantic",2016
"13098","Washington","Pac-12","North",2016
"13099","Ohio State","Big Ten","East",2016
"13100","Michigan","Big Ten","East",2016
"13101","Southern California","Pac-12","South",2016
"13102","Louisiana State","SEC","West",2016
"13103","Penn State","Big Ten","East",2016
"13104","Wisconsin","Big Ten","West",2016
"13105","Florida State","ACC","Atlantic",2016
"13106","Oklahoma","Big 12",NA,2016
"13107","Miami (FL)","ACC","Coastal",2016
"13108","Stanford","Pac-12","North",2016
"13109","Colorado","Pac-12","South",2016
"13110","Western Michigan","MAC","West",2016
"13111","Auburn","SEC","West",2016
"13112","Louisville","ACC","Atlantic",2016
"13113","Oklahoma State","Big 12",NA,2016
"13114","Virginia Tech","ACC","Coastal",2016
"13115","Florida","SEC","East",2016
"13116","Tennessee","SEC","East",2016
"13117","West Virginia","Big 12",NA,2016
"13118","Washington State","Pac-12","North",2016
"13119","Temple","American","East",2016
"13120","Appalachian State","Sun Belt",NA,2016
"13121","Texas A&M","SEC","West",2016
"13122","Western Kentucky","CUSA","East",2016
"13123","Minnesota","Big Ten","West",2016
"13124","Utah","Pac-12","South",2016
"13125","North Carolina","ACC","Coastal",2016
"13126","Pittsburgh","ACC","Coastal",2016
"13127","Kansas State","Big 12",NA,2016
"13128","Boise State","MWC","Mountain",2016
"13129","South Florida","American","East",2016
"13130","Nebraska","Big Ten","West",2016
"13131","North Carolina State","ACC","Atlantic",2016
"13132","Georgia Tech","ACC","Coastal",2016
"13133","Tulsa","American","West",2016
"13134","Iowa","Big Ten","West",2016
"13135","Brigham Young","Ind",NA,2016
"13136","San Diego State","MWC","West",2016
"13137","Northwestern","Big Ten","West",2016
"13138","Houston","American","West",2016
"13139","Toledo","MAC","West",2016
"13140","Mississippi","SEC","West",2016
"13141","Arkansas","SEC","West",2016
"13142","Notre Dame","Ind",NA,2016
"13143","Troy","Sun Belt",NA,2016
"13144","Air Force","MWC","Mountain",2016
"13145","Georgia","SEC","East",2016
"13146","Navy","American","West",2016
"13147","Louisiana Tech","CUSA","West",2016
"13148","Vanderbilt","SEC","East",2016
"13149","Baylor","Big 12",NA,2016
"13150","Memphis","American","West",2016
"13151","Texas Christian","Big 12",NA,2016
"13152","UCLA","Pac-12","South",2016
"13153","Colorado State","MWC","Mountain",2016
"13154","California","Pac-12","North",2016
"13155","Kentucky","SEC","East",2016
"13156","Texas","Big 12",NA,2016
"13157","Mississippi State","SEC","West",2016
"13158","Oregon State","Pac-12","North",2016
"13159","Indiana","Big Ten","East",2016
"13160","Wyoming","MWC","Mountain",2016
"13161","Texas Tech","Big 12",NA,2016
"13162","Old Dominion","CUSA","East",2016
